duckID	evalue	LOC
PGEN_.00g163090	1.85E-40	LOC117686363
PGEN_.00g163100	2.8	LOC117685141
PGEN_.00g163110	1.49E-33	LOC105339456
PGEN_.00g163120	9.5	LOC105344252
PGEN_.00g163130	4.8	LOC117685996
PGEN_.00g163140	0.22	LOC105321819
PGEN_.00g163150	2.2	LOC105327458
PGEN_.00g163170	1.20E-28	LOC117683121
PGEN_.00g163180	4.37E-120	LOC105330264
PGEN_.00g163190	6.35E-87	LOC117682872
PGEN_.00g163200	4.60E-09	LOC105340006
PGEN_.00g163210	0.002	LOC117690052
PGEN_.00g163220	2.32E-22	LOC105341498
PGEN_.00g163230	0.046	LOC105321473
PGEN_.00g163240	1.26E-07	LOC105341214
PGEN_.00g163250	2.92E-21	LOC105331660
PGEN_.00g163260	9.20E-05	LOC105341213
PGEN_.00g163270	8.97E-19	LOC109617427
PGEN_.00g163280	1.89E-17	LOC109617926
PGEN_.00g163290	2.91E-73	LOC117688434
PGEN_.00g163300	1.80E-05	LOC109619447
PGEN_.00g163310	3.02E-06	LOC105321199
PGEN_.00g163320	4.95E-10	LOC117683107
PGEN_.00g163330	2.12E-22	LOC109618550
PGEN_.00g163340	1.53E-25	LOC105324073
PGEN_.00g163350	1	LOC117686363
PGEN_.00g163360	1.2	LOC105329356
PGEN_.00g163380	4.45E-31	LOC105331660
PGEN_.00g163390	0	LOC105337100
PGEN_.00g163400	1.14E-42	LOC105337422
PGEN_.00g163410	5.61E-24	LOC105336703
PGEN_.00g163420	9.19E-24	LOC105336703
PGEN_.00g163430	4.83E-33	LOC105337475
PGEN_.00g163440	9.36E-179	LOC109617317
PGEN_.00g163450	2.54E-20	LOC117681623
PGEN_.00g163460	1.03E-08	LOC105341923
PGEN_.00g163470	3.13E-24	LOC105341923
PGEN_.00g163480	4.61E-21	LOC105338930
PGEN_.00g163490	2.1	LOC105320695
PGEN_.00g163500	1.41E-53	LOC117684452
PGEN_.00g163510	6.29E-32	LOC105339796
PGEN_.00g163520	1.59E-40	LOC105322208
PGEN_.00g163530	3.13E-48	LOC105322208
PGEN_.00g163540	1.5	LOC117692956
PGEN_.00g163550	0.54	LOC105330592
PGEN_.00g163560	1.72E-47	LOC105342685
PGEN_.00g163570	4.44E-13	LOC105331660
PGEN_.00g163580	1.51E-19	LOC105338087
PGEN_.00g163590	7.31E-23	LOC105338085
PGEN_.00g163600	1.11E-11	LOC105336567
PGEN_.00g163610	5.89E-05	LOC105333217
PGEN_.00g163620	0.001	LOC105333217
PGEN_.00g163630	3.59E-30	LOC117681191
PGEN_.00g163640	6.5	LOC105317200
PGEN_.00g163650	4.74E-53	LOC117689389
PGEN_.00g163660	8.83E-135	LOC105348679
PGEN_.00g163670	4.81E-08	LOC105326598
PGEN_.00g163680	4.86E-17	LOC105340092
PGEN_.00g163690	2.34E-18	LOC105340092
PGEN_.00g163700	0.015	LOC105319885
PGEN_.00g163710	3.74E-69	LOC105337388
PGEN_.00g163720	7.1	LOC117691581
PGEN_.00g163730	1.86E-06	LOC105327195
PGEN_.00g163740	2.69E-26	LOC109618008
PGEN_.00g163750	1.97E-62	LOC109618008
PGEN_.00g163760	5.32E-38	LOC109618008
PGEN_.00g163770	6.26E-48	LOC109618008
PGEN_.00g163780	3.21E-42	LOC105334520
PGEN_.00g163790	0.014	LOC105319494
PGEN_.00g163800	2.56E-13	LOC117687463
PGEN_.00g163810	0.19	LOC105324448
PGEN_.00g163820	0.002	LOC105317081
PGEN_.00g163830	2.11E-04	LOC105329260
PGEN_.00g163840	7.74E-24	LOC117688914
PGEN_.00g163850	2.20E-19	LOC117680349
PGEN_.00g163860	9.18E-38	LOC117692956
PGEN_.00g163870	1.13E-05	LOC117682167
PGEN_.00g163880	3.62E-15	LOC105331835
PGEN_.00g163890	0.041	LOC117692028
PGEN_.00g163900	3.97E-10	LOC105329260
PGEN_.00g163910	3.22E-33	LOC105319722
PGEN_.00g163920	1.05E-12	LOC105334520
PGEN_.00g163930	8.05E-06	LOC105319723
PGEN_.00g163940	2.12E-16	LOC105345761
PGEN_.00g163950	5.36E-34	LOC105319925
PGEN_.00g163970	6.00E-36	LOC117684911
PGEN_.00g163980	0.002	LOC117690373
PGEN_.00g163990	8.9	LOC109619720
PGEN_.00g164000	8.9	LOC117684615
PGEN_.00g164010	4.88E-04	LOC117686363
PGEN_.00g164020	5.57E-24	LOC105345759
PGEN_.00g164040	2.11E-21	LOC105322221
PGEN_.00g164050	3.75E-11	LOC117692838
PGEN_.00g164060	5.09E-16	LOC105334984
PGEN_.00g164080	1.8	LOC105331660
PGEN_.00g164090	0.3	LOC105319122
PGEN_.00g164100	2.61E-51	LOC117682603
PGEN_.00g164110	1.37E-09	LOC109618360
PGEN_.00g164120	3.40E-07	LOC105347212
PGEN_.00g164130	1.58E-19	LOC105318062
PGEN_.00g164140	6.05E-07	LOC105330246
PGEN_.00g164150	0.066	LOC105318947
PGEN_.00g164160	4.6	LOC117691253
PGEN_.00g164170	4.99E-23	LOC105325178
PGEN_.00g164180	5.44E-11	LOC105325176
PGEN_.00g164190	1.66E-19	LOC105321473
PGEN_.00g164200	1.72E-15	LOC105339783
PGEN_.00g164210	7.09E-07	LOC105324648
PGEN_.00g164220	4.98E-22	LOC105339783
PGEN_.00g164230	7.99E-09	LOC105324448
PGEN_.00g164260	0.36	LOC117690435
PGEN_.00g164280	3.01E-14	LOC105329969
PGEN_.00g164290	1.52E-16	LOC105337693
PGEN_.00g164320	6.3	LOC105345932
PGEN_.00g164370	4.41E-07	LOC105319771
PGEN_.00g164380	8.7	LOC105339776
PGEN_.00g164390	0.024	LOC105348209
PGEN_.00g164400	3.37E-100	LOC105338935
PGEN_.00g164410	1.81E-88	LOC105337360
PGEN_.00g164430	3.44E-60	LOC105323935
PGEN_.00g164440	3.11E-58	LOC105323935
PGEN_.00g164460	9.70E-12	LOC105343467
PGEN_.00g164480	2.91E-20	LOC105320064
PGEN_.00g164490	5.28E-33	LOC117691918
PGEN_.00g164500	3.61E-35	LOC105345966
PGEN_.00g164510	5.96E-21	LOC117689988
PGEN_.00g164520	8.26E-30	LOC117689325
PGEN_.00g164530	2.36E-22	LOC105325831
PGEN_.00g164540	1.47E-93	LOC105346200
PGEN_.00g164550	5.00E-79	LOC105346200
PGEN_.00g164560	9.92E-19	LOC105348703
PGEN_.00g164570	2.57E-29	LOC105348702
PGEN_.00g164580	4.76E-07	LOC117684164
PGEN_.00g164590	0.55	LOC105333111
PGEN_.00g164600	1.6	LOC105332145
PGEN_.00g164620	3.14E-10	LOC105320944
PGEN_.00g164630	2.54E-29	LOC105348702
PGEN_.00g164640	9.83E-19	LOC105348703
PGEN_.00g164650	5.88E-79	LOC105346200
PGEN_.00g164660	2.80E-93	LOC105346200
PGEN_.00g164670	3.42E-22	LOC105325831
PGEN_.00g164680	2.46E-36	LOC117682363
PGEN_.00g164690	1.56E-56	LOC105317758
PGEN_.00g164700	1.19E-22	LOC105319178
PGEN_.00g164710	1.8	LOC117680505
PGEN_.00g164720	2.36E-16	LOC105348706
PGEN_.00g164730	4.12E-22	LOC105334520
PGEN_.00g164740	1.75E-16	LOC105347031
PGEN_.00g164750	3.09E-18	LOC117688669
PGEN_.00g164760	8.6	LOC117692468
PGEN_.00g164770	8.13E-16	LOC105340513
PGEN_.00g164780	3.67E-19	LOC105340516
PGEN_.00g164790	6.85E-07	LOC105321233
PGEN_.00g164800	0.038	LOC117685816
PGEN_.00g164810	3.66E-29	LOC117688399
PGEN_.00g164820	4.35E-07	LOC105322079
PGEN_.00g164830	0.39	LOC105346499
PGEN_.00g164850	1.14E-20	LOC117691083
PGEN_.00g164870	1.22E-07	LOC117686363
PGEN_.00g164880	2.78E-11	LOC117683828
PGEN_.00g164890	0	LOC105337457
PGEN_.00g164900	4.10E-15	LOC117689141
PGEN_.00g164910	2.75E-13	LOC105322262
PGEN_.00g164920	0.94	LOC105339511
PGEN_.00g164930	1.05E-11	LOC105320216
PGEN_.00g164940	5.13E-11	LOC117684504
PGEN_.00g164950	1.79E-161	LOC105318033
PGEN_.00g164960	6.96E-07	LOC117680715
PGEN_.00g164970	5.20E-37	LOC105322265
PGEN_.00g164980	3.05E-16	LOC117692903
PGEN_.00g164990	0	LOC117682873
PGEN_.00g165000	0.27	LOC105341250
PGEN_.00g165020	0.7	LOC105330920
PGEN_.00g165030	2.25E-26	LOC105330956
PGEN_.00g165040	1.22E-23	LOC105348776
PGEN_.00g165050	9.53E-97	LOC105336273
PGEN_.00g165060	8.6	LOC105327237
PGEN_.00g165070	0.19	LOC105338617
PGEN_.00g165100	4.30E-04	LOC117682527
PGEN_.00g165110	3.98E-32	LOC105327934
PGEN_.00g165120	1.54E-38	LOC105330369
PGEN_.00g165130	2.96E-12	LOC105323202
PGEN_.00g165150	1.20E-29	LOC105327934
PGEN_.00g165160	0.2	LOC105343933
PGEN_.00g165170	2.25E-74	LOC117681217
PGEN_.00g165180	1.47E-27	LOC105323907
PGEN_.00g165190	0.7	LOC105337864
PGEN_.00g165200	0.034	LOC117684163
PGEN_.00g165210	0.048	LOC105325414
PGEN_.00g165220	1.90E-14	LOC117682310
PGEN_.00g165230	4.62E-12	LOC105337148
PGEN_.00g165240	9.99E-16	LOC105331246
PGEN_.00g165250	1.7	LOC105329027
PGEN_.00g165270	0.014	LOC105333417
PGEN_.00g165280	4.78E-05	LOC105331246
PGEN_.00g165290	2.2	LOC105348108
PGEN_.00g165300	7.73E-08	LOC105342892
PGEN_.00g165310	5.08E-29	LOC105334520
PGEN_.00g165320	1.4	LOC105334268
PGEN_.00g165330	0.8	LOC105328028
PGEN_.00g165340	0.21	LOC117681991
PGEN_.00g165350	6.25E-19	LOC105317859
PGEN_.00g165360	1.27E-07	LOC117690062
PGEN_.00g165370	1.02E-32	LOC105341494
PGEN_.00g165380	7.30E-05	LOC105341493
PGEN_.00g165390	2.09E-29	LOC105317914
PGEN_.00g165400	3.8	LOC105335935
PGEN_.00g165410	8.16E-07	LOC117682373
PGEN_.00g165420	0.023	LOC117690388
PGEN_.00g165430	2.42E-15	LOC105338956
PGEN_.00g165440	0.019	LOC117687389
PGEN_.00g165460	8.32E-09	LOC117692956
PGEN_.00g165480	1.2	LOC105332368
PGEN_.00g165490	1.06E-25	LOC105348386
PGEN_.00g165500	2.57E-38	LOC105330837
PGEN_.00g165510	2.54E-35	LOC105330837
PGEN_.00g165520	3.10E-05	LOC105346613
PGEN_.00g165530	6.87E-17	LOC105342291
PGEN_.00g165540	4.3	LOC105338760
PGEN_.00g165550	4.91E-39	LOC117680412
PGEN_.00g165560	1.86E-11	LOC117683124
PGEN_.00g165570	2.69E-12	LOC105325952
PGEN_.00g165590	1.95E-22	LOC105340523
PGEN_.00g165600	3.45E-08	LOC105323822
PGEN_.00g165610	6.7	LOC105337942
PGEN_.00g165620	5.79E-39	LOC105330350
PGEN_.00g165630	2.48E-34	LOC117686737
PGEN_.00g165640	6.08E-22	LOC105327293
PGEN_.00g165650	3.56E-34	LOC117688434
PGEN_.00g165660	9.90E-21	LOC105317555
PGEN_.00g165670	1.1	LOC105339502
PGEN_.00g165680	1.54E-43	LOC105333151
PGEN_.00g165690	9.06E-34	LOC105325155
PGEN_.00g165700	1.22E-19	LOC105337368
PGEN_.00g165710	3.58E-05	LOC117687335
PGEN_.00g165720	3.4	LOC105337369
PGEN_.00g165730	1.22E-23	LOC105337369
PGEN_.00g165740	2.5	LOC105346300
PGEN_.00g165750	1.12E-12	LOC105321473
PGEN_.00g165770	6.83E-12	LOC105345022
PGEN_.00g165780	8.13E-43	LOC117692956
PGEN_.00g165790	3.64E-10	LOC105319528
PGEN_.00g165810	5.51E-23	LOC117680976
PGEN_.00g165820	3.8	LOC105329461
PGEN_.00g165830	3	LOC105342618
PGEN_.00g165840	5.63E-46	LOC117684452
PGEN_.00g165850	1.93E-72	LOC105318033
PGEN_.00g165860	3.75E-11	LOC105337342
PGEN_.00g165870	7.97E-10	LOC105327373
PGEN_.00g165880	1.15E-14	LOC105320824
PGEN_.00g165890	0.039	LOC105325922
PGEN_.00g165900	5.7	LOC105326389
PGEN_.00g165920	9.91E-07	LOC105322303
PGEN_.00g165940	4.7	LOC117680481
PGEN_.00g165950	3.98E-12	LOC105327363
PGEN_.00g165960	1.16E-30	LOC117683121
PGEN_.00g165970	2.23E-05	LOC105322812
PGEN_.00g165980	2.05E-13	LOC105347026
PGEN_.00g165990	8.12E-36	LOC105341565
PGEN_.00g166000	1.25E-08	LOC105317501
PGEN_.00g166010	5.79E-13	LOC105327361
PGEN_.00g166020	6.42E-19	LOC105347313
PGEN_.00g166030	2.83E-107	LOC105347313
PGEN_.00g166040	1.41E-09	LOC105347313
PGEN_.00g166050	0.009	LOC117684164
PGEN_.00g166060	7.83E-05	LOC105347315
PGEN_.00g166070	3.05E-20	LOC105343998
PGEN_.00g166080	2.89E-18	LOC105347315
PGEN_.00g166090	4.66E-47	LOC105346210
PGEN_.00g166100	7.83E-15	LOC105339915
PGEN_.00g166120	6	LOC105325283
PGEN_.00g166130	1.3	LOC105333456
PGEN_.00g166140	2.35E-11	LOC105343468
PGEN_.00g166150	2.36E-30	LOC105332229
PGEN_.00g166160	7.96E-31	LOC105331660
PGEN_.00g166170	6.42E-09	LOC105327271
PGEN_.00g166180	4.2	LOC117691055
PGEN_.00g166190	6.72E-09	LOC105319124
PGEN_.00g166200	4.72E-26	LOC105319125
PGEN_.00g166210	0.58	LOC105341855
PGEN_.00g166220	1.93E-34	LOC105342447
PGEN_.00g166240	0.053	LOC105330920
PGEN_.00g166250	0.066	LOC105319645
PGEN_.00g166260	4.33E-14	LOC105323280
PGEN_.00g166280	0	LOC117680413
PGEN_.00g166290	9.00E-93	LOC105331597
PGEN_.00g166300	1.77E-21	LOC105323280
PGEN_.00g166310	4.55E-28	LOC105342019
PGEN_.00g166320	4.09E-16	LOC105333444
PGEN_.00g166330	2.87E-24	LOC105333444
PGEN_.00g166340	1	LOC117681891
PGEN_.00g166350	5.2	LOC105346823
PGEN_.00g166360	7.26E-07	LOC117685816
PGEN_.00g166370	1.75E-23	LOC117683426
PGEN_.00g166380	3.15E-06	LOC105323271
PGEN_.00g166390	3.03E-120	LOC105341857
PGEN_.00g166400	7.45E-21	LOC105318647
PGEN_.00g166410	2.01E-21	LOC105317155
PGEN_.00g166420	2.04E-09	LOC117685914
PGEN_.00g166430	9.2	LOC105325978
PGEN_.00g166440	7.80E-04	LOC117685706
PGEN_.00g166450	1.12E-05	LOC105326991
PGEN_.00g166460	2.35E-26	LOC105342692
PGEN_.00g166470	8.82E-83	LOC109618848
PGEN_.00g166490	0	LOC105318288
PGEN_.00g166500	2.05E-07	LOC105318287
PGEN_.00g166510	6.35E-16	LOC117689813
PGEN_.00g166520	2.4	LOC105339803
PGEN_.00g166530	3.35E-75	LOC105334520
PGEN_.00g166540	1.20E-16	LOC105322692
PGEN_.00g166550	1.23E-16	LOC105319529
PGEN_.00g166560	1.37E-09	LOC105318030
PGEN_.00g166570	1.04E-18	LOC105318872
PGEN_.00g166580	1.16E-18	LOC105331660
PGEN_.00g166590	1.54E-34	LOC105331660
PGEN_.00g166600	1.64E-13	LOC117689099
PGEN_.00g166610	6.59E-16	LOC117686795
PGEN_.00g166620	5.3	LOC105325358
PGEN_.00g166630	5.34E-24	LOC105346360
PGEN_.00g166640	9.1	LOC105324970
PGEN_.00g166650	2.47E-75	LOC105331660
PGEN_.00g166660	6.25E-20	LOC105325011
PGEN_.00g166670	4.03E-18	LOC117688427
PGEN_.00g166680	5.47E-06	LOC117693052
PGEN_.00g166690	3.03E-12	LOC105347311
PGEN_.00g166700	1.00E-07	LOC105332484
PGEN_.00g166710	0.55	LOC105339722
PGEN_.00g166720	2.10E-18	LOC117684519
PGEN_.00g166730	2.29E-16	LOC105319123
PGEN_.00g166740	8.80E-20	LOC117684452
PGEN_.00g166770	9.07E-31	LOC105327189
PGEN_.00g166780	3.22E-11	LOC105343682
PGEN_.00g166800	8.91E-32	LOC117686795
PGEN_.00g166810	5.53E-33	LOC117689813
PGEN_.00g166820	5.05E-54	LOC117680987
PGEN_.00g166830	2.69E-52	LOC117692026
PGEN_.00g166840	4.98E-83	LOC117680357
PGEN_.00g166860	3.40E-41	LOC117688434
PGEN_.00g166870	1.89E-44	LOC117685910
PGEN_.00g166880	0.84	LOC105341250
PGEN_.00g166890	5.08E-11	LOC105334520
PGEN_.00g166900	0.007	LOC117680743
PGEN_.00g166910	2.2	LOC117691177
PGEN_.00g166920	7.14E-21	LOC117687000
PGEN_.00g166930	9.09E-47	LOC105319123
PGEN_.00g166940	0.012	LOC117684522
PGEN_.00g166950	0.27	LOC105343747
PGEN_.00g166960	9.61E-138	LOC117686319
PGEN_.00g166970	2.37E-58	LOC117686319
PGEN_.00g166980	2.68E-18	LOC117680952
PGEN_.00g166990	4.27E-164	LOC105332413
PGEN_.00g167000	1.87E-57	LOC105323877
PGEN_.00g167010	2.84E-34	LOC105348710
PGEN_.00g167020	1.01E-08	LOC117686523
PGEN_.00g167030	5.57E-72	LOC117688397
PGEN_.00g167040	3.69E-15	LOC117689682
PGEN_.00g167050	0	LOC105347861
PGEN_.00g167060	3.9	LOC105333490
PGEN_.00g167070	8.72E-12	LOC117685910
PGEN_.00g167080	1.34E-04	LOC105321473
PGEN_.00g167090	1.30E-42	LOC105329630
PGEN_.00g167100	0.15	LOC117690839
PGEN_.00g167110	0.067	LOC117688653
PGEN_.00g167120	0.72	LOC105321019
PGEN_.00g167130	9.8	LOC105328829
PGEN_.00g167140	2.37E-77	LOC105338576
PGEN_.00g167150	1.73E-92	LOC109618008
PGEN_.00g167160	3.54E-10	LOC117685215
PGEN_.00g167170	1.23E-10	LOC117689988
PGEN_.00g167180	2.02E-13	LOC117684911
PGEN_.00g167190	1.5	LOC109619407
PGEN_.00g167200	0.31	LOC105329029
PGEN_.00g167210	5.83E-16	LOC117684685
PGEN_.00g167220	7.83E-28	LOC117692380
PGEN_.00g167230	6.58E-05	LOC105347750
PGEN_.00g167240	4.20E-108	LOC105318033
PGEN_.00g167250	0.22	LOC105319823
PGEN_.00g167260	4.40E-08	LOC105339768
PGEN_.00g167270	3.83E-22	LOC117688434
PGEN_.00g167280	0.49	LOC105334790
PGEN_.00g167290	1.6	LOC105329838
PGEN_.00g167300	0.012	LOC105347750
PGEN_.00g167310	5.32E-08	LOC105319123
PGEN_.00g167320	0.022	LOC105348569
PGEN_.00g167330	1.6	LOC105324821
PGEN_.00g167340	1.6	LOC117683694
PGEN_.00g167350	3.39E-10	LOC105341411
PGEN_.00g167360	0.04	LOC105325940
PGEN_.00g167370	6.55E-37	LOC117692956
PGEN_.00g167380	0.002	LOC105331851
PGEN_.00g167390	5.61E-160	LOC105330264
PGEN_.00g167400	0.006	LOC105331851
PGEN_.00g167410	1.23E-19	LOC105319721
PGEN_.00g167420	2.91E-09	LOC117687354
PGEN_.00g167430	0.002	LOC109618738
PGEN_.00g167440	3.01E-20	LOC105346315
PGEN_.00g167450	6.94E-05	LOC117689714
PGEN_.00g167460	1.6	LOC105322065
PGEN_.00g167470	1.54E-20	LOC109619288
PGEN_.00g167480	2.09E-10	LOC105342816
PGEN_.00g167500	2.84E-12	LOC105348681
PGEN_.00g167510	5.46E-90	LOC105337422
PGEN_.00g167520	5.19E-11	LOC109617317
PGEN_.00g167530	0.064	LOC105323266
PGEN_.00g167540	1.10E-08	LOC117692903
PGEN_.00g167550	6.53E-14	LOC117692456
PGEN_.00g167560	1.16E-38	LOC105341115
PGEN_.00g167570	0.013	LOC117682835
PGEN_.00g167580	0.003	LOC105335693
PGEN_.00g167590	6.08E-97	LOC105342816
PGEN_.00g167600	6.78E-11	LOC105328353
PGEN_.00g167610	2.22E-27	LOC105331660
PGEN_.00g167630	5.20E-50	LOC105324474
PGEN_.00g167640	4.86E-34	LOC105333460
PGEN_.00g167650	2.58E-46	LOC105333710
PGEN_.00g167660	2.72E-06	LOC117692956
PGEN_.00g167670	3.95E-21	LOC105322739
PGEN_.00g167680	5.71E-170	LOC105322738
PGEN_.00g167690	1.76E-04	LOC105336984
PGEN_.00g167700	8.09E-18	LOC105345430
PGEN_.00g167710	2.49E-25	LOC105338081
PGEN_.00g167720	2.13E-16	LOC105338082
PGEN_.00g167730	8.52E-12	LOC105331494
PGEN_.00g167740	7.96E-14	LOC117680748
PGEN_.00g167750	1.04E-17	LOC105324448
PGEN_.00g167760	4.30E-13	LOC105337092
PGEN_.00g167770	1.04E-32	LOC109618360
PGEN_.00g167780	1.32E-05	LOC117689107
PGEN_.00g167790	4.09E-09	LOC105324448
PGEN_.00g167820	5.46E-07	LOC105348569
PGEN_.00g167830	0.75	LOC117686795
PGEN_.00g167840	0.029	LOC105347087
PGEN_.00g167860	2.2	LOC105333602
PGEN_.00g167870	2.96E-39	LOC105323214
PGEN_.00g167880	5.82E-95	LOC105323215
PGEN_.00g167890	4.10E-21	LOC105323216
PGEN_.00g167900	8.96E-63	LOC109618360
PGEN_.00g167910	1.49E-12	LOC105325291
PGEN_.00g167920	3	LOC117687456
PGEN_.00g167930	9.98E-07	LOC105322396
PGEN_.00g167940	2.86E-09	LOC105322396
PGEN_.00g167960	1.53E-85	LOC105324861
PGEN_.00g167970	7.29E-22	LOC117684517
PGEN_.00g167980	0.15	LOC105319766
PGEN_.00g167990	1.64E-08	LOC105341150
PGEN_.00g168000	5.42E-09	LOC117683248
PGEN_.00g168010	7.48E-04	LOC105319357
PGEN_.00g168020	4	LOC105322446
PGEN_.00g168040	4.23E-09	LOC105343710
PGEN_.00g168050	2.8	LOC105330728
PGEN_.00g168060	2.82E-10	LOC105344970
PGEN_.00g168070	0.002	LOC117685706
PGEN_.00g168080	1.92E-19	LOC117692956
PGEN_.00g168090	5.1	LOC105347499
PGEN_.00g168100	3.48E-63	LOC105317758
PGEN_.00g168110	6.38E-10	LOC105342316
PGEN_.00g168120	8.62E-59	LOC105342694
PGEN_.00g168130	2.58E-11	LOC117692043
PGEN_.00g168140	2.54E-11	LOC105321473
PGEN_.00g168150	0.34	LOC105322237
PGEN_.00g168160	4.13E-27	LOC105339786
PGEN_.00g168170	9.70E-06	LOC105317901
PGEN_.00g168180	5.62E-35	LOC105338349
PGEN_.00g168190	2.42E-21	LOC109620594
PGEN_.00g168200	8.23E-05	LOC117691258
PGEN_.00g168210	0.39	LOC117692717
PGEN_.00g168220	6.1	LOC117685548
PGEN_.00g168230	5.70E-110	LOC105342422
PGEN_.00g168240	2.08E-115	LOC105342422
PGEN_.00g168250	1.1	LOC105337128
PGEN_.00g168260	4.47E-25	LOC105330227
PGEN_.00g168270	0.23	LOC105328510
PGEN_.00g168280	2.36E-45	LOC105342443
PGEN_.00g168290	5.57E-15	LOC117692956
PGEN_.00g168300	3.91E-14	LOC105343045
PGEN_.00g168310	2.67E-04	LOC117684685
PGEN_.00g168320	3.41E-08	LOC117684164
PGEN_.00g168330	0.02	LOC117684164
PGEN_.00g168360	0.03	LOC117684164
PGEN_.00g168370	3.41E-08	LOC117684164
PGEN_.00g168390	0.03	LOC117684164
PGEN_.00g168400	3.41E-08	LOC117684164
PGEN_.00g168410	3.41E-08	LOC117684164
PGEN_.00g168420	0.02	LOC117684164
PGEN_.00g168440	0.26	LOC117684164
PGEN_.00g168450	2.75E-15	LOC117692956
PGEN_.00g168460	1.98E-58	LOC117683766
PGEN_.00g168470	0.058	LOC105319771
PGEN_.00g168480	5.6	LOC105325414
PGEN_.00g168490	2.47E-50	LOC105326053
PGEN_.00g168500	5.22E-07	LOC105340333
PGEN_.00g168510	3.94E-25	LOC105337592
PGEN_.00g168520	1.18E-07	LOC105337592
PGEN_.00g168540	5.7	LOC117688738
PGEN_.00g168550	1.32E-08	LOC105335693
PGEN_.00g168560	0.73	LOC105328637
PGEN_.00g168570	4.26E-44	LOC117692956
PGEN_.00g168580	1.12E-17	LOC117684452
PGEN_.00g168590	5.97E-57	LOC105320008
PGEN_.00g168600	0.32	LOC105333445
PGEN_.00g168610	1.29E-11	LOC109618591
PGEN_.00g168620	1.95E-19	LOC109618591
PGEN_.00g168640	1.10E-15	LOC105337776
PGEN_.00g168650	5.25E-48	LOC105328589
PGEN_.00g168660	1.7	LOC117682086
PGEN_.00g168670	2.9	LOC105320224
PGEN_.00g168680	1	LOC105347207
PGEN_.00g168690	3.69E-14	LOC105328588
PGEN_.00g168700	1.02E-04	LOC105338345
PGEN_.00g168720	1.93E-21	LOC105341052
PGEN_.00g168730	2.00E-29	LOC105348415
PGEN_.00g168740	7.39E-30	LOC105348415
PGEN_.00g168750	9.91E-17	LOC105346503
PGEN_.00g168760	7.89E-21	LOC105332153
PGEN_.00g168770	8.1	LOC117683423
PGEN_.00g168780	1.93E-18	LOC105318244
PGEN_.00g168790	7.67E-18	LOC105318244
PGEN_.00g168800	1.07E-16	LOC105318244
PGEN_.00g168810	8.83E-18	LOC105346503
PGEN_.00g168820	1.9	LOC117683423
PGEN_.00g168830	8.00E-21	LOC105332153
PGEN_.00g168840	7.50E-17	LOC105346503
PGEN_.00g168850	2.93E-05	LOC117687529
PGEN_.00g168860	7.27E-39	LOC117686363
PGEN_.00g168870	7.39E-30	LOC105348415
PGEN_.00g168880	4.20E-30	LOC105348415
PGEN_.00g168890	8.22E-20	LOC105341052
PGEN_.00g168900	1.08E-04	LOC105338345
PGEN_.00g168910	1.26E-13	LOC105328588
PGEN_.00g168920	2.2	LOC117688614
PGEN_.00g168930	0.98	LOC105331096
PGEN_.00g168940	1.7	LOC117682086
PGEN_.00g168950	9.77E-48	LOC105328589
PGEN_.00g168960	1.11E-15	LOC105337776
PGEN_.00g168980	8.47E-20	LOC109618591
PGEN_.00g168990	9.35E-11	LOC109618591
PGEN_.00g169000	0.32	LOC105333445
PGEN_.00g169010	5.17E-57	LOC105320008
PGEN_.00g169020	1.84E-17	LOC117684452
PGEN_.00g169030	4.30E-48	LOC105337388
PGEN_.00g169040	1.1	LOC105328637
PGEN_.00g169050	1.53E-08	LOC105335693
PGEN_.00g169060	5.5	LOC117688738
PGEN_.00g169080	1.11E-07	LOC105337592
PGEN_.00g169090	1.11E-25	LOC105337592
PGEN_.00g169100	5.09E-07	LOC105340333
PGEN_.00g169110	2.41E-50	LOC105326053
PGEN_.00g169120	5.1	LOC105325414
PGEN_.00g169130	0.058	LOC105319771
PGEN_.00g169140	4.90E-60	LOC117683766
PGEN_.00g169150	0.44	LOC105329016
PGEN_.00g169160	8.63E-06	LOC105349223
PGEN_.00g169170	3.61E-77	LOC105321098
PGEN_.00g169180	7.15E-47	LOC105319824
PGEN_.00g169190	6.31E-09	LOC105331660
PGEN_.00g169200	5.32E-07	LOC105334520
PGEN_.00g169210	8.41E-59	LOC105343998
PGEN_.00g169220	1.82E-21	LOC105319123
PGEN_.00g169230	1.2	LOC105344280
PGEN_.00g169240	3.81E-17	LOC105331359
PGEN_.00g169250	4.41E-09	LOC105348876
PGEN_.00g169260	0.037	LOC105326385
PGEN_.00g169270	9.79E-38	LOC105341801
PGEN_.00g169280	1.37E-42	LOC105318351
PGEN_.00g169290	1.02E-43	LOC105317546
PGEN_.00g169300	7.85E-28	LOC105321111
PGEN_.00g169310	2.81E-16	LOC117685910
PGEN_.00g169320	8.5	LOC105340526
PGEN_.00g169330	2.49E-27	LOC105349227
PGEN_.00g169340	0.23	LOC105331976
PGEN_.00g169350	2.25E-05	LOC117688945
PGEN_.00g169360	8.76E-41	LOC105331022
PGEN_.00g169370	2.83E-28	LOC105342120
PGEN_.00g169380	0.003	LOC117686593
PGEN_.00g169390	2.23E-27	LOC105342120
PGEN_.00g169400	7.36E-44	LOC117692259
PGEN_.00g169410	0.005	LOC109618360
PGEN_.00g169420	5.27E-07	LOC109620698
PGEN_.00g169430	3.8	LOC105338460
